,Date,Product_Name,PDP_Views,Orders,add_to_cart,Revenue,Quantity
130,2022-07-04,70S BUTTON UP PAISLEY PARTY GREEN B,7.0,0.0,0.0,0.0,0.0
131,2022-07-04,FILLED PULLOVER DARK MOSS,1.0,0.0,0.0,0.0,0.0
132,2022-07-04,TAB TWILLS TINSEL,10.0,0.0,0.0,0.0,0.0
133,2022-07-04,VARSITY フーディー B KIND NAVY BLAZER,10.0,1.0,1.0,37.224129,1.0
134,2022-07-04,グラフィッククルーネックスウェット GD SEMOLINA GRAPHICS 400G,1.0,0.0,0.0,0.0,0.0
135,2022-07-04,GRAPHIC SS ROADTRIP Tシャツ AMA ALL UNDER TH,10.0,1.0,2.0,9.759848,1.0
136,2022-07-04,HIGH SLIM ベルト,9.0,0.0,0.0,0.0,0.0
137,2022-07-04,PIECED FLEECE JACKET BLACK,79.0,0.0,0.0,0.0,0.0
138,2022-07-04,ルーズストレートフィット AMADARKVINTAGE,31.0,0.0,0.0,0.0,0.0
139,2022-07-04,LR ルーズテーパートラウザー PINE GULCH CREEK,436.0,5.0,26.0,224.403082,5.0
140,2022-07-04,SPLIT HEM Tシャツ LMC SAIL LMC SAIL STRIPE,2.0,0.0,0.0,0.0,0.0
141,2022-07-04,SUMMER ジャンプスーツ SUMMER SWOON,19.0,0.0,0.0,0.0,0.0
142,2022-07-04,LR 505™ JEANS BACKWATER BLUE,132.0,1.0,10.0,44.803136,1.0
143,2022-07-04,レギュラーストレート/ライトカラー/CONEMILLS12.5oz,5.0,0.0,0.0,0.0,0.0
144,2022-07-04,MID RISE BOYFRIEND BOGOTA WAY,26.0,0.0,13.0,0.0,0.0
145,2022-07-04,クルーネックスウェットシャツ POMEGRANATE,1.0,0.0,0.0,0.0,0.0
146,2022-07-04,1969model 606 JEANS BIG 5,1.0,0.0,0.0,0.0,0.0
147,2022-07-04,CREW RIB SWEATER OREO COOKIE MULTI,30.0,0.0,3.0,0.0,0.0
148,2022-07-04,RCI X LEVIS STRAIGHT FIT DUCK CANVAS PANT IN FOREST GREEN,313.0,2.0,15.0,373.05228,2.0
149,2022-07-04,S/S CLASSIC CAMPER RAINDROP BLUE PRINT,1.0,0.0,0.0,0.0,0.0
150,2022-07-04,PUFF Tシャツ INCA GOLD,5.0,0.0,0.0,0.0,0.0
151,2022-07-04,FELIX REVERSIBLE WEB BELT MULTI STRIPE 1,1.0,0.0,0.0,0.0,0.0
152,2022-07-04,SKATE 511™ SLIM 5 POCKET S&E Shasta,1.0,0.0,0.0,0.0,0.0
153,2022-07-04,STAY LOOSE TAPERED CROP TAILORS CHALK,1.0,0.0,0.0,0.0,0.0
154,2022-07-04,1940S SPLIT HEM Tシャツ SUNSET ORANGE BLUE,54.0,1.0,2.0,48.39258,1.0
155,2022-07-04,501® 93 STRAIGHT BORN THIS WAY MIU,6.0,0.0,0.0,0.0,0.0
156,2022-07-04,エクストラバギージーンズ LOVE GAMES,205.0,0.0,0.0,0.0,0.0
157,2022-07-04,HIGH WAISTED STRAIGHT PERSONAL SPACE,35.0,0.0,0.0,0.0,0.0
158,2022-07-04,VINTAGE FIT トラッカージャケット V. ROAMER,1.0,0.0,0.0,0.0,0.0
159,2022-07-04,514™ SUNA MADE IN JAPAN,9.0,0.0,0.0,0.0,0.0
160,2022-07-04,クラシックロングスリーブシャツ CLOUD DANCER,12.0,0.0,1.0,0.0,0.0
161,2022-07-04,Desert Boot Pale Blue Combination,8.0,0.0,0.0,0.0,0.0
162,2022-07-04,JACKSON WORKER GRASSQUIT COOL YELLOW,1.0,0.0,0.0,0.0,0.0
163,2022-07-04,CENTER BAR ベルト,78.0,1.0,6.0,26.533896,1.0
164,2022-07-04,ジェンダーフリー BIG 刺繍ニットキャップ,26.0,0.0,0.0,0.0,0.0
165,2022-07-04,BOXER テーパー NEW RINSE IN TOWN,90.0,1.0,5.0,44.803136,1.0
166,2022-07-04,SHACKET TRUCKER PULL UP,5.0,0.0,0.0,0.0,0.0
167,2022-07-04,FLEECE JACKET BLACK,18.0,0.0,0.0,0.0,0.0
168,2022-07-04,REVERSIBLE OVSZD トラッカージャケット HISTORY REPEATS,7.0,0.0,0.0,0.0,0.0
169,2022-07-04,フーディー GREEN LIGHT,4.0,0.0,0.0,0.0,0.0
170,2022-07-04,JEANS FOR WOMEN FIRST WASH,95.0,0.0,2.0,0.0,0.0
171,2022-07-04,グラフィックTシャツ エンボス PEACH,10.0,0.0,1.0,0.0,0.0
172,2022-07-04,スクランシーパンツ BUTTERNUT,10.0,1.0,1.0,41.360144,1.0
173,2022-07-04,リラックスフィット THE TWIST,10.0,0.0,0.0,0.0,0.0
174,2022-07-04,NEW SEASONAL 1/4 ZIP SAHARA KHAKI,5.0,0.0,0.0,0.0,0.0
175,2022-07-04,モックネックTシャツ MUTED LIME WIDE STRIPE,3.0,0.0,0.0,0.0,0.0
176,2022-07-04,後払い手数料,0.0,10.0,0.0,0.0,10.0
177,2022-07-04,LR 505™ JEANS FRONTWATER BLUE,388.0,6.0,22.0,269.077084,6.0
178,2022-07-04,WINTER CLOUD,3.0,0.0,0.0,0.0,0.0
179,2022-07-04,LYDIA REVERSIBLE VEST POPPY RED,3.0,0.0,0.0,0.0,0.0
180,2022-07-04,ROMY PUFFER VEST WARM OLIVE,3.0,0.0,0.0,0.0,0.0
181,2022-07-04,BARREL SPRING RINSE,5.0,0.0,1.0,0.0,0.0
182,2022-07-04,HIGH RISE STRAIGHT ROYAL RINSE,5.0,0.0,0.0,0.0,0.0
183,2022-07-04,MID RISE WAY COOL,47.0,0.0,0.0,0.0,0.0
184,2022-07-04,VINTAGE FIT GRAPHIC Tシャツ GD COOL YELLOW,2.0,0.0,0.0,0.0,0.0
185,2022-07-04,STRAIGHT ANKLE NOE DOWN,18.0,0.0,0.0,0.0,0.0
186,2022-07-04,スーパースキニー SECLUDED ECHO,35.0,0.0,0.0,0.0,0.0
187,2022-07-04,トゥルーチノショーツ HARVEST GOLD COTTON,1.0,0.0,0.0,0.0,0.0
188,2022-07-04,BF トラッカージャケット LMC MOON BEAM MOJ,1.0,0.0,0.0,0.0,0.0
189,2022-07-04,SKATE L/S WOVEN PRINTED BLACK YELLOW,1.0,0.0,0.0,0.0,0.0
190,2022-07-04,1950S SPORTSWEAR Tシャツ SEAGRASS,34.0,0.0,0.0,0.0,0.0
191,2022-07-04,ラグランTシャツ CEDAR,4.0,0.0,0.0,0.0,0.0
192,2022-07-04,リラックスフィットTシャツ BI ORGANIC UNDYED GREIGE,21.0,1.0,2.0,18.662012,1.0
193,2022-07-04,550™ CUSTOMIZED MILITARY PANTS S/D,230.0,0.0,1.0,0.0,0.0
194,2022-07-04,HIGH RISE BOYFRIEND HANSHA MADE IN JAPAN,27.0,0.0,0.0,0.0,0.0
195,2022-07-04,レトロラグビーシャツ MOSSY GREEN,19.0,1.0,3.0,33.773764,1.0
196,2022-07-04,SUNRAY トラッカージャケット SOLEIL,1.0,0.0,0.0,0.0,0.0
197,2022-07-04,オフショルダートップス CAVIAR,7.0,0.0,0.0,0.0,0.0
198,2022-07-04,バットウィングＴシャツ,33.0,0.0,1.0,0.0,0.0
199,2022-07-04,1954モデル 501® JEANS Camp New Beginning,678.0,1.0,16.0,124.080432,1.0
200,2022-07-04,COBALT Tシャツ ORBIT HEATHER GRAY,3.0,0.0,0.0,0.0,0.0
201,2022-07-04,LMC BARREL BROOK BLUE,8.0,0.0,0.0,0.0,0.0
202,2022-07-04,REGULAR SUNFLOWER WARM,1.0,0.0,0.0,0.0,0.0
203,2022-07-04,ショートパンツ IN THE SKY,120.0,2.0,17.0,55.226332,2.0
204,2022-07-04,トラッカージャケット ROCKRIDGE TRUCKER,30.0,0.0,0.0,0.0,0.0
