,Date,Product_Name,PDP_Views,Orders,add_to_cart,Revenue,Quantity
256,2022-06-20,DAD CORDUROY PANTS CARAMEL 4.1.2,1.0,0.0,0.0,0.0,0.0
257,2022-06-20,DAD CORDUROY PANTS OFF WHITE 4.1.1,1.0,0.0,0.0,0.0,0.0
258,2022-06-20,Deco Belt,1.0,0.0,0.0,0.0,0.0
259,2022-06-20,DELILAH WRAP TOP SCALLOP SHELL,1.0,0.0,0.0,0.0,0.0
260,2022-06-20,DIAMOND QUILT PUFFER OLIVE NIGHT,1.0,0.0,0.0,0.0,0.0
261,2022-06-20,Diana Belt Bag,1.0,0.0,0.0,0.0,0.0
262,2022-06-20,DIANA CAMERA BAG,1.0,0.0,0.0,0.0,0.0
263,2022-06-20,DISNEY クルーネックスウェットシャツ A/O PRINT,1.0,0.0,0.0,0.0,0.0
264,2022-06-20,DISNEY トラッカージャケット DISNEY BLACK,1.0,0.0,0.0,0.0,0.0
265,2022-06-20,DRAWSTRING TROUSER LMC KUME MOJ,1.0,0.0,0.0,0.0,0.0
266,2022-06-20,EDIE SWING トレンチコート,1.0,0.0,0.0,0.0,0.0
267,2022-06-20,EUNICE UTILITY SHIRT ARAGON,1.0,0.0,0.0,0.0,0.0
268,2022-06-20,EX BF WOOL LINED トラッカージャケット WILD AND WOOLY,1.0,0.0,0.0,0.0,0.0
269,2022-06-20,FILLED OVERSHIRT GINGHAM,1.0,0.0,0.0,0.0,0.0
270,2022-06-20,FLEECE JACKET  ECRU,1.0,0.0,0.0,0.0,0.0
271,2022-06-20,GANNI CINCHED SHORT WATCH OUT,1.0,0.0,0.0,0.0,0.0
272,2022-06-20,GANNI DENIM BLAZER WATCH OUT DARK,1.0,0.0,0.0,0.0,0.0
273,2022-06-20,GANNI TRUCKER DRESS JUST FOR FUN,1.0,0.0,0.0,0.0,0.0
274,2022-06-20,GOOGLE JACQUARD™ トラッカージャケット,1.0,0.0,0.0,0.0,0.0
275,2022-06-20,GRADIENT バットウィングTシャツ GRAY (90-120cm),1.0,0.0,0.0,0.0,0.0
276,2022-06-20,GSTAAD BOXY トラッカージャケット CASTELL,1.0,0.0,0.0,0.0,0.0
277,2022-06-20,HAYES OVERSIZED OVRSHRT GD BLACK,1.0,0.0,0.0,0.0,0.0
